host	path	repo	head	branch	kind	prior_verdict	notes
112	/home/reyerchu/vibe-ic-wt-caravel-slew-drv2	/home/reyerchu/vibe-ic-repo	b2c404a99d448cc938ee0238ab72c5d06e769bbc	refs/heads/fix/caravel-slew-drv-closure-v2	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=1745 nadd=1745 ndel=18022 rule=R2 issue=
112	/home/reyerchu/vibe-ic-wt-caravel-slew-drv3	/home/reyerchu/vibe-ic-repo	27523121a3af873b33ec2668f0cbd4882c9dd8e7	refs/heads/fix/caravel-slew-drv-closure-v3	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=1745 nadd=1745 ndel=18022 rule=R2 issue=
112	/home/reyerchu/vibe-ic-wt-subservient-l10-cpu-oracle	/home/reyerchu/vibe-ic-repo	77339fb8dd41f8b6f058092e8a8e3a6bbb1480b7	refs/heads/fix/l10-tb-cpu-oracle-waiver	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=145 nadd=145 ndel=1429 rule=R2 issue=851
112	/tmp/anchorfix	/home/reyerchu/vibe-ic-repo	39106db564a2fd7cbd637ce10130e975e69460ad	refs/heads/fix/anchor-target-uses-per-tag-manifest	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=35 nadd=35 ndel=7 rule=R2 issue=
112	/tmp/claude-1000/-home-reyerchu/4b968d04-058f-4158-87d8-380f5eedccae/scratchpad/vibeic-check	/home/reyerchu/vibe-ic	694b3dc0dcfb1e220674ec980cc793b385314460	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=10 nadd=10 ndel=94 rule=R2 issue=
112	/tmp/claude-1000/-home-reyerchu/4b968d04-058f-4158-87d8-380f5eedccae/scratchpad/vibeic-decouple	/home/reyerchu/vibe-ic	788af6188b066c209dcffbc847dfb48ca201d07c	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=10 nadd=10 ndel=272 rule=R2 issue=
114	/home/reyerchu/advA	/home/reyerchu/vibe-ic	d288ed297294bb81e29e72cd1cd1401db90b2621	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=325 nadd=325 ndel=742 rule=R2 issue=
114	/home/reyerchu/_advf4	/home/reyerchu/vibe-ic	8780d892da9fcfd81d832cfa0c4bc800a3a23852	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=1129 nadd=1129 ndel=329 rule=R2 issue=
114	/home/reyerchu/_advVD/wtB	/home/reyerchu/vibe-ic	b3056f51a2e30a5de719e03341bbc5a360140332	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=77 nadd=77 ndel=1259 rule=R2 issue=
114	/home/reyerchu/_agent_gipkit14/report	/home/reyerchu/vibe-ic	7511b28f0eb0511a6c2edd9827e7fe944e98b3f9	refs/heads/agent/gipkit14-fourteen-split	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=816 nadd=3082 ndel=0 rule=R2 issue=
114	/home/reyerchu/_agent_gsmall/wt	/home/reyerchu/vibe-ic	5cccdbc8cd1c207a89ef223cafba2f2410b75a51	refs/heads/agent/gsmall-density-antenna	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=500 nadd=672 ndel=114 rule=R2 issue=
114	/home/reyerchu/_agentjob_i1029/wt	/home/reyerchu/vibe-ic	2a1cb6c73180b6009e02b5ed5c762da2f991d519	refs/heads/fix/i1029-test-writes-into-shipped-tree	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=216 nadd=218 ndel=424 rule=R2 issue=1029
114	/home/reyerchu/_agentjob_jprog/skills	/home/reyerchu/vibe-ic	5206f227fde6430fb5dc0cdc95b9fd2716464d00	refs/heads/fix/jprog-skills-population	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=379 nadd=405 ndel=129 rule=R2 issue=
114	/home/reyerchu/_agentjob_jprog/wt	/home/reyerchu/vibe-ic	1edab6a787d61284ea9253e8efed62e5149b011c	refs/heads/fix/jprog-program-count-generator	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=708 nadd=732 ndel=1021 rule=R2 issue=
114	/home/reyerchu/_agentjob_medlow/wt	/home/reyerchu/vibe-ic	5891478d34ed1a0c3375da26fff82c2acc819880	refs/heads/fix/main-red-signoff-medlow-stale-step-pins	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=123 nadd=123 ndel=76 rule=R2 issue=
114	/home/reyerchu/_agentjob_retire/scratch/wt_cand	/home/reyerchu/vibe-ic	c5975afc1c4eef26f708bb87daa86dc7428ea3fb	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=5 nadd=45 ndel=67 rule=R2 issue=905
114	/home/reyerchu/_agent_scratch_firstrun/pr-worktree	/home/reyerchu/vibe-ic	cc63114855f80dfef48cff93be6e3951848e72f1	refs/heads/fix/result-md-freshness-idempotent	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=39 nadd=39 ndel=858 rule=R2 issue=
114	/home/reyerchu/_c_aes6_scratch/pristine	/home/reyerchu/vibe-ic	cc648030cad81b4dc8de331cd697781227bae71c	refs/heads/fix/p0-undecided-silence-hard-error	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=215 nadd=215 ndel=3868 rule=R2 issue=
114	/home/reyerchu/_counts2	/home/reyerchu/vibe-ic	c67efd4543b882a0e631fcdade9428ede6cee34b	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=0 nadd=0 ndel=0 rule=L2 issue=
114	/home/reyerchu/_gf_wt	/home/reyerchu/vibe-ic	564f2772acb9a2318e6cbe1bf61a680cd5562615	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=3496 nadd=3499 ndel=4937 rule=R2 issue=1734
114	/home/reyerchu/_gk1745	/home/reyerchu/vibe-ic	4d308039523ef41cb7c77be142de2f64260f6aea	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=1033 nadd=1033 ndel=272 rule=R2 issue=1745
114	/home/reyerchu/_i1705	/home/reyerchu/vibe-ic	601e46cdb5f53867aecf9b231e29a75c68fa0289	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=654 nadd=654 ndel=805 rule=R2 issue=1705
114	/home/reyerchu/_jcpath2/base2	/home/reyerchu/vibe-ic	a00f53f2094812041c8aa6094f27058bc1b14ddd	(detached)	NEW		never judged
114	/home/reyerchu/_jcpath2/mut	/home/reyerchu/vibe-ic	6b9143cf63feced415623940d2e373c3cbe38fa4	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=2560 nadd=2579 ndel=52 rule=R2 issue=
114	/home/reyerchu/_jcpath2/pre7	/home/reyerchu/vibe-ic	138e1f3aa9d9671d362818473c29c02ef6221fbb	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=2534 nadd=2563 ndel=465 rule=R2 issue=
114	/home/reyerchu/_jcpath2/wt	/home/reyerchu/vibe-ic	f741e54e087339351e63f107c4c2cbce526a41b1	refs/heads/jcpath2/ten	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=2554 nadd=2573 ndel=52 rule=R2 issue=
114	/home/reyerchu/_jcpath2/wt7	/home/reyerchu/vibe-ic	3f3ced95fd5cce0af38249f747488336f05a0a7e	refs/heads/jcpath2/seven	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=2431 nadd=2450 ndel=52 rule=R2 issue=
114	/home/reyerchu/_jcpath2/wt_new	/home/reyerchu/vibe-ic	2e2e48f054b3f60e78f345234511c41901961312	refs/heads/jcpath2/routerpin	NEW		never judged
114	/home/reyerchu/jd9_redden/wt	/home/reyerchu/vibe-ic	5b04154c38b73f99eab6f4ab562659f6ad14e58a	refs/heads/fix/d9-content-redden	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=806 nadd=806 ndel=164 rule=R2 issue=
114	/home/reyerchu/_jdeadline/measure	/home/reyerchu/vibe-ic	e4c5840d6f8ea75b9fa178bc943a0921d6159f3b	(detached)	NEW		never judged
114	/home/reyerchu/_jdeadline/wt	/home/reyerchu/vibe-ic	ff3fa3294868a13d8118d763ec545b5f16d8fc3a	refs/heads/agent/jdeadline-open-the-red-deadline	NEW		never judged
114	/home/reyerchu/_jf2	/home/reyerchu/vibe-ic	4b4a7620dff9a4d170f1ab6a8754ed6db77c7a95	refs/heads/fix/jf2-63x8-d2-three-unfalsifiable-clauses	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=221 nadd=221 ndel=72 rule=R2 issue=
114	/home/reyerchu/_jfind63	/home/reyerchu/vibe-ic	ec442cd23e78d6129b44e1bd5dfa66dba330dd4a	refs/heads/fix/jfindings-63x8-live-reds	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=1072 nadd=1073 ndel=1376 rule=R2 issue=
114	/home/reyerchu/_jgate	/home/reyerchu/vibe-ic	288dc9fc8665c036828c148d1e9e08a93e37d38b	refs/heads/land/par-rebased	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=3441 nadd=3455 ndel=160 rule=R2 issue=
114	/home/reyerchu/_jicip/base	/home/reyerchu/vibe-ic	e36d81c0a39dfa2ac496c4f683e7a21fb4fbf075	(detached)	NEW		never judged
114	/home/reyerchu/_jicip/wt	/home/reyerchu/vibe-ic	e36d81c0a39dfa2ac496c4f683e7a21fb4fbf075	refs/heads/agent/jicip-tapeout-path-matrix	NEW		never judged
114	/home/reyerchu/_jintent/wt	/home/reyerchu/vibe-ic	a00f53f2094812041c8aa6094f27058bc1b14ddd	refs/heads/agent/jintent-flow-gate-intent	NEW		never judged
114	/home/reyerchu/_jlandpar/ctl	/home/reyerchu/vibe-ic	0c07ae2b77ced299ee3faa9305d9e1b9c2b7bffc	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=3673 nadd=3685 ndel=170 rule=R2 issue=
114	/home/reyerchu/_jlandpar/dev	/home/reyerchu/vibe-ic	01f0086263eaddebfe03942ffbe810d5fda284e3	refs/heads/agent/jlandpar-lane-parallel	MOVED	RECOVER	HEAD moved since judging (22e3e84e0 -> 01f008626); prior RECOVER is void
114	/home/reyerchu/_jlandpar/prep	/home/reyerchu/vibe-ic	748e3a7934444663eda018717e78194205da101f	refs/heads/agent/jlandpar-landpar-prepare	MOVED	RECOVER	HEAD moved since judging (706fa2074 -> 748e3a793); prior RECOVER is void
114	/home/reyerchu/_jlandpar/readmain	/home/reyerchu/vibe-ic	752a8baaf64c51ecc1038303bfa368e0ef249f03	(detached)	NEW		never judged
114	/home/reyerchu/_jlandpar/wt	/home/reyerchu/vibe-ic	a9cc3e19e314d348677e61a722d79f4c1b2a5ced	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=3414 nadd=3414 ndel=84 rule=R2 issue=
114	/home/reyerchu/_jlandpar/wtgates	/home/reyerchu/vibe-ic	01f0086263eaddebfe03942ffbe810d5fda284e3	(detached)	MOVED	ABANDON	HEAD moved since judging (22e3e84e0 -> 01f008626); prior ABANDON is void
114	/home/reyerchu/_jlandpar/wttests	/home/reyerchu/vibe-ic	01f0086263eaddebfe03942ffbe810d5fda284e3	(detached)	MOVED	ABANDON	HEAD moved since judging (22e3e84e0 -> 01f008626); prior ABANDON is void
114	/home/reyerchu/_jppa_area/mut	/home/reyerchu/vibe-ic	a97b1a770a2982cf93a0ce2918365c7ef77b387a	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=2548 nadd=2548 ndel=0 rule=R2 issue=
114	/home/reyerchu/_jppa_area/wt	/home/reyerchu/vibe-ic	b1ae19e48771df7abad0827e87f0fb1a1bd8adb8	refs/heads/agent/jppa-area	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=2555 nadd=2555 ndel=0 rule=R2 issue=
114	/home/reyerchu/_jppa_bench/base	/home/reyerchu/_jppa_bench/tree	867de428920c708934f06411fc91225dc4f58fe6	(detached)	NEW		never judged
114	/home/reyerchu/_jppae2e/wt	/home/reyerchu/vibe-ic	bd8fa42ea374757eb8c17489eec74a642deda33c	refs/heads/agent/jppae2e-ppa-end-to-end	NEW		never judged
114	/home/reyerchu/_jppa_openroad/mut	/home/reyerchu/vibe-ic	2b2e81b1e7ddcc6124a07b5126f0fc69ef5e7548	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=2075 nadd=2075 ndel=0 rule=R2 issue=
114	/home/reyerchu/_jprog/wt	/home/reyerchu/vibe-ic	8ab8b9144003810f0a60c876bbfeeb21bab97413	refs/heads/fix/program-count-generator-and-gate	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=931 nadd=955 ndel=687 rule=R2 issue=
114	/home/reyerchu/_jrec2/base	/home/reyerchu/vibe-ic	8a9c5ad9efdf732fab58171422a145c032c62b47	(detached)	NEW		never judged
114	/home/reyerchu/_jrec2/wt_jrecords	/home/reyerchu/vibe-ic	53104d7715ef1fbae09c12b4a0a9e5d2011e95f0	refs/heads/jrec2/jrecords	NEW		never judged
114	/home/reyerchu/_jrec2/wt_jrunner2	/home/reyerchu/vibe-ic	6d4e8b86ac6959f2ee643a57244a8a45a674ce34	refs/heads/jrec2/jrunner2	NEW		never judged
114	/home/reyerchu/_jrec2/wt_jsearch2	/home/reyerchu/vibe-ic	d8a2fac8aa1d6f2bbab3ad8b20aa0d405d728adc	refs/heads/jrec2/jsearch2	NEW		never judged
114	/home/reyerchu/_jrows/rows	/home/reyerchu/vibe-ic	4232a7301e4cfbcbc5283e585cd7f1a3e99160fa	refs/heads/agent/jrows-eight-rows	NEW		never judged
114	/home/reyerchu/_jrows/w_clean	/home/reyerchu/vibe-ic	6dfe15a329e6e1fbd621d0bfaadaed41c3c5db9a	(detached)	NEW		never judged
114	/home/reyerchu/_jrows/wt	/home/reyerchu/vibe-ic	6dfe15a329e6e1fbd621d0bfaadaed41c3c5db9a	(detached)	NEW		never judged
114	/home/reyerchu/_jrunner2/mut	/home/reyerchu/vibe-ic	e36d81c0a39dfa2ac496c4f683e7a21fb4fbf075	(detached)	NEW		never judged
114	/home/reyerchu/_jrunner2/mutf10	/home/reyerchu/vibe-ic	d8705e87af7672f4577bc18a484bcbd6f90a619a	(detached)	NEW		never judged
114	/home/reyerchu/_jrunner2/mutf14	/home/reyerchu/vibe-ic	175b52e39fcc4fc6c444c422ac14eb0b63692ffe	(detached)	NEW		never judged
114	/home/reyerchu/_jrunner2/wt	/home/reyerchu/vibe-ic	2f7a30854b56ca288114715bb634fbc623d47c95	refs/heads/agent/jrunner2-phase3-runner-honesty	NEW		never judged
114	/home/reyerchu/_jw2_extract_err/runtree	/home/reyerchu/vibe-ic	4c7c374aa28e3416378da313f0dfb880731b04c2	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=1273 nadd=1273 ndel=980 rule=R2 issue=
114	/home/reyerchu/_jw2_extract_err/wt	/home/reyerchu/vibe-ic	6789b458b9a3f5cf8a22c2341ffdfc8e7528976c	refs/heads/fix/w23-magic-illegal-overlap-gate	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=1277 nadd=1277 ndel=980 rule=R2 issue=
114	/home/reyerchu/_jw2_place/wt	/home/reyerchu/vibe-ic	9ab29f1bfb880c75b6ecf3f4df1b0499f8538909	refs/heads/fix/w22-placement-legality-placer-verdict	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=820 nadd=820 ndel=1547 rule=R2 issue=
114	/home/reyerchu/_LRNll	/home/reyerchu/vibe-ic	23e9c0d29993f8f4325fc371ab35efa6f7e21dfe	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=420 nadd=420 ndel=0 rule=R2 issue=
114	/home/reyerchu/_mainred	/home/reyerchu/vibe-ic	1905b63a9de6ac054ea19b5cea5f476411ec164d	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=343 nadd=343 ndel=276 rule=R2 issue=
114	/home/reyerchu/_pgv/acc	/home/reyerchu/vibe-ic	4dca55b8c4a0c48392eb48e413c638babc65a8dc	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=3063 nadd=4123 ndel=34139 rule=R2 issue=
114	/home/reyerchu/_pgv/anch_pr1123	/home/reyerchu/vibe-ic	3d13e2c59eb0e65527326b1f932050550c982188	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=0 nadd=0 ndel=0 rule=L2 issue=1123
114	/home/reyerchu/_pgv/batch142/batch	/home/reyerchu/vibe-ic	05d02d514335161ac1fc498de2fdb3e4e303ff02	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=3063 nadd=4123 ndel=34139 rule=R2 issue=
114	/home/reyerchu/_pgv/j1065/head	/home/reyerchu/vibe-ic	f6757374c3bb58e810438bd540dbd26c19706e91	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=49 nadd=49 ndel=2721 rule=R2 issue=
114	/home/reyerchu/_pgv/j1073/head	/home/reyerchu/vibe-ic	e2ccf6f194c23187801b1422b479575bfeadda7f	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=13 nadd=13 ndel=182 rule=R2 issue=
114	/home/reyerchu/_pgv/j1197/head	/home/reyerchu/vibe-ic	d455bdcff251d7340e748f083eeb7aeca3641e51	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=995 nadd=995 ndel=1665 rule=R2 issue=
114	/home/reyerchu/_pgv/mrg	/home/reyerchu/vibe-ic	120d41000e9c14fce889e7e612669a8ed5b6de1a	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=49 nadd=49 ndel=2721 rule=L2 issue=
114	/home/reyerchu/_ppam_priv/wt_ppam	/home/reyerchu/vibe-ic	7b6411fc9d11a6aec68a2eeb3cbd1af6d9069a79	refs/heads/ppam/flow-metric-declarations	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=1435 nadd=1435 ndel=350 rule=R2 issue=
114	/home/reyerchu/_pr1151	/home/reyerchu/vibe-ic	f2d075ffc417dcce86a331fb9196cc17129826ef	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=62 nadd=62 ndel=325 rule=R2 issue=1151
114	/home/reyerchu/_rg_land2	/home/reyerchu/vibe-ic	9b327564e506831f3ee182f64336f7e95aa95f50	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=41 nadd=58 ndel=319 rule=R2 issue=
114	/home/reyerchu/_spmfinal_8HD-8/wt	/home/reyerchu/vibe-ic	56ad636f33de8a90eaa26af89327f4114f5f686a	refs/heads/agent/gfinal-combined	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=917 nadd=917 ndel=1530 rule=R2 issue=
114	/home/reyerchu/_steps68	/home/reyerchu/vibe-ic	86b12d350c0699851bc7156d973cd44b652e134f	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=145 nadd=145 ndel=385 rule=R2 issue=
114	/home/reyerchu/vibe-ic-wt-dpl-legalize	/home/reyerchu/vibe-ic-repo	f2487bffa6bdd4f6393113a3a27ede478a543968	refs/heads/fix/dpl-legalize-timing-buffers	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=1670 nadd=1670 ndel=18670 rule=R2 issue=
114	/home/reyerchu/vibe-ic/wtshrunk2	/home/reyerchu/vibe-ic	7ecfb1175dea270f9236ff146fad2b71d2b9e70d	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=79 nadd=79 ndel=738 rule=R2 issue=
114	/home/reyerchu/_w4_head	/home/reyerchu/vibe-ic	115aec7c988f3f6e750cdee8c8dc939e0e304301	refs/heads/fix/w4-control-pinned-to-an-immutable-sha	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=40 nadd=40 ndel=9 rule=R2 issue=
114	/home/reyerchu/wk5/tree	/home/reyerchu/vibe-ic	17e69f4ec69078bab02be6dfd19edcb7b2b4c76a	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=227 nadd=227 ndel=3072 rule=R2 issue=
114	/home/reyerchu/_wt_1206	/home/reyerchu/vibe-ic	b1c02db521bd40a347e9b5d1df4acd01604d0d44	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=663 nadd=718 ndel=4736 rule=R2 issue=1206
114	/home/reyerchu/_wt_1552	/home/reyerchu/vibe-ic	befaaf970651b9327cb5d44674ed63157c4b9ffb	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=188 nadd=188 ndel=789 rule=R2 issue=
114	/home/reyerchu/wt-913	/home/reyerchu/vibe-ic	d5b7b47cb8875847e3692a171157c3473121f299	refs/heads/fix/issue913-sta-corner-axis-fail-closed	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=536 nadd=536 ndel=245 rule=R2 issue=913
114	/home/reyerchu/_wt_audit_pdksub	/home/reyerchu/vibe-ic-repo	18d1cf337e3359059aa3d6db9f472899cbac480b	refs/heads/capture/digital-pdk-substitution-disclosure	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=1006 nadd=1006 ndel=6928 rule=R2 issue=
114	/home/reyerchu/_wt_bisect	/home/reyerchu/vibe-ic	9ec41a77e950882213a5982da82277e6b731b7cb	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=81 nadd=81 ndel=1492 rule=R2 issue=
114	/home/reyerchu/_wt_cap_l22cov	/home/reyerchu/vibe-ic-repo	ba0612b140533264aafb122f563c9b6798b74c8e	refs/heads/capture/l22-coverage-goal-emit	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=112 nadd=112 ndel=243 rule=R2 issue=
114	/home/reyerchu/_wt_cap_parambus	/home/reyerchu/vibe-ic-repo	b330f2244691308c5514fd6ecdde17913edc69f6	refs/heads/capture/l1-parametric-bus-width-resolve	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=882 nadd=882 ndel=0 rule=R2 issue=
114	/home/reyerchu/_wt_clockbasis	/home/reyerchu/vibe-ic-repo	337d8b4d3ab01ff6949fdbf8a13fddbe23df5d92	refs/heads/capture/sdc-clock-period-library-basis	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=1954 nadd=1954 ndel=8110 rule=R2 issue=
114	/home/reyerchu/_wt_d7_1786615505	/home/reyerchu/vibe-ic	064b84578444be54e4a73e617f53e194b942131e	refs/heads/fix/main-red-d7-record-oracle-promotions	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=808 nadd=808 ndel=1970 rule=R2 issue=
114	/home/reyerchu/wt-d9-union	/home/reyerchu/vibe-ic	56df7dc366bcecba340601b8fab90a78eaf56791	refs/heads/d9/content-redden-union	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=1544 nadd=1544 ndel=205 rule=R2 issue=
